"ID","Learning level","Spelling","Synthesis","Phonemic Synthesis","IllustrationFile","AudioFile","IsSimpleWord","IsSightWord","IsPhonicsWord"
"passion","116","passion",,"p/ae/sh/..r/n ","","WordAudio_passion.ogg","N","N","N"
"drew","105","drew","dr/ew","dr/u: ","","WordAudio_drew.ogg","Y","N","Y"
"sour","100","sour","s/ou/r","s/au/..r ","","WordAudio_sour.ogg","Y","N","Y"
"partial","116","partial",,"p/a:r/sh/..r/l ","","WordAudio_partial.ogg","N","N","N"
"shield","96","shield","sh/ie/ld","sh/i:/ld ","","WordAudio_shield.ogg","Y","N","Y"
"flew","105","flew","f/l/ew","f/l/u:","","WordAudio_flew.ogg","Y","N","Y"
"scream","96","scream","scr/ea/m","skr/i:/m ","","WordAudio_scream.ogg","Y","N","Y"
"potion","116","potion",,"p/..u/sh/..r/n ","","WordAudio_potion.ogg","N","Y","N"
"surround","100","surround",,"s/..r/r/au/n/d ","","WordAudio_surround.ogg","N","N","N"
"squeal","96","squeal",,"skw/i:/l ","","WordAudio_squeal.ogg","N","N","N"
"glue","105","glue","gl/ue","gl/u:","WordImage_glue.png","WordAudio_glue.ogg","Y","N","Y"
"mission","116","mission",,"m/i/sh/..r/n ","","WordAudio_mission.ogg","N","N","N"
"tickle","99","tickle","t/i/ck/le","t/i/k/l ","","WordAudio_tickle.ogg","Y","N","Y"
"knife","113","knife",,"n/ai/f","WordImage_knife.png","WordAudio_knife.ogg","N","N","N"
"law","97","law","l/aw","l/o: ","","WordAudio_law.ogg","Y","N","Y"
"table","99","table",,"t/ei/b/l","WordImage_table.png","WordAudio_table.ogg","N","N","N"
"scent","111","scent","sc/e/nt","s/e/nt ","","WordAudio_scent.ogg","Y","N","Y"
"bicycle","99","bicycle",,"b/ai/s/i/k/l","WordImage_bicycle.png","WordAudio_bicycle.ogg","N","N","N"
"needle","99","needle","n/ee/d/le","n/i:/d/l ","","WordAudio_needle.ogg","Y","N","Y"
"science","111","science",,"s/ai/..r/n/s ","","WordAudio_science.ogg","N","N","N"
"base","99","base",,"b/ei/s ","","WordAudio_base.ogg","N","Y","N"
"session","108","session",,"s/e/sh/..r/n ","","WordAudio_session.ogg","N","Y","N"
"beetle","99","beetle","b/ee/t/le","b/i:/t/l","WordImage_beetle.png","WordAudio_beetle.ogg","Y","N","Y"
"nerve","99","nerve","n/er/ve","n/e:r/v ","","WordAudio_nerve.ogg","Y","N","Y"
"palm","111","palm","p/a/lm","p/a:r/m ","","WordAudio_palm.ogg","Y","N","Y"
"version","108","version",,"v/e:r/sh/..r/n ","","WordAudio_version.ogg","N","Y","N"
"noise","99","noise","n/oi/se","n/oi/z ","","WordAudio_noise.ogg","Y","N","Y"
"bottle","99","bottle","b/o/tt/le","b/o/t/l","WordImage_bottle.png","WordAudio_bottle.ogg","Y","N","Y"
"musician","108","musician",,,"","WordAudio_musician.ogg","N","N","N"
"dose","99","dose",,"d/..u/s ","","WordAudio_dose.ogg","N","Y","N"
"nightingale","99","nightingale",,"n/ai/t/i/ng/ei/l","WordImage_nightingale.png","WordAudio_nightingale.ogg","N","N","N"
"could","111","could","c/ou/ld","k/u/d ","","WordAudio_could.ogg","Y","N","Y"
"dove","99","dove","d/o/ve","d/^/v","WordImage_dove.png","WordAudio_dove.ogg","Y","N","Y"
"answer","109","answer","a/n/sw/er","a:r/n/s/..r ","","WordAudio_answer.ogg","Y","N","Y"
"calm","111","calm","c/a/lm","k/a:r/m ","","WordAudio_calm.ogg","Y","N","Y"
"move","99","move",,"m/u:/v ","","WordAudio_move.ogg","N","Y","N"
"dazzle","99","dazzle","d/a/zz/le","d/ae/z/l ","","WordAudio_dazzle.ogg","Y","N","Y"
"calf","111","calf","c/al/f","k/a:r/f","WordImage_calf.png","WordAudio_calf.ogg","Y","N","Y"
"crescent","111","crescent",,"kr/e/s/nt ","","WordAudio_crescent.ogg","N","N","N"
"dive","99","dive",,"d/ai/v ","","WordAudio_dive.ogg","N","Y","N"
"bible","99","bible",,"b/ai/b/l ","","WordAudio_bible.ogg","N","N","N"
"scissors","111","scissors",,"s/i/z/..r/z","WordImage_scissors.png","WordAudio_scissors.ogg","N","N","N"
"magician","108","magician",,"m/..r/dz/i/sh/..r/n ","","WordAudio_magician.ogg","N","N","N"
"walk","111","walk","w/a/lk","w/o:/k","","WordAudio_walk.ogg","Y","N","Y"
"arrive","99","arrive","a/rr/i/ve","..r/r/ai/v ","","WordAudio_arrive.ogg","N","N","Y"
"paddle","99","paddle","p/a/dd/le","p/ae/d/l ","","WordAudio_paddle.ogg","Y","N","Y"
"uncle","99","uncle","u/nc/le","^/ngk/l ","","WordAudio_uncle.ogg","Y","N","Y"
"chalk","111","chalk","ch/a/lk","tsh/o:/k ","","WordAudio_chalk.ogg","Y","N","Y"
"mention","108","mention",,"m/e/n/sh/..r/n ","","WordAudio_mention.ogg","N","N","N"
"angle","99","angle","a/ng/le","ae/ng/l ","","WordAudio_angle.ogg","Y","N","Y"
"puzzle","99","puzzle","p/u/zz/le","p/^/z/l ","","WordAudio_puzzle.ogg","Y","N","Y"
"talk","111","talk","t/a/lk","t/o:/k","","WordAudio_talk.ogg","Y","N","Y"
"politician","108","politician",,"p/o/l/i/t/i/sh/..r/n ","","WordAudio_politician.ogg","N","N","N"
"ankle","99","ankle",,"ae/ngk/l","WordImage_ankle.png","WordAudio_ankle.ogg","N","N","N"
"nation","108","nation",,"n/ei/sh/..r/n ","","WordAudio_nation.ogg","N","Y","N"
"should","111","should","sh/ou/ld","sh/u/d ","","WordAudio_should.ogg","Y","N","Y"
"apple","99","apple",,"ae/p/l","WordImage_apple.png","WordAudio_apple.ogg","N","Y","N"
"scene","111","scene",,"s/i:/n ","","WordAudio_scene.ogg","N","Y","N"
"bubble","99","bubble","b/u/bb/le","b/^/b/l ","","WordAudio_bubble.ogg","Y","N","Y"
"olive","99","olive",,"o/l/i/v","WordImage_olive.png","WordAudio_olive.ogg","N","N","N"
"option","108","option",,"o/p/sh/..r/n ","","WordAudio_option.ogg","N","Y","N"
"bundle","99","bundle","b/u/n/d/le","b/^/n/d/l ","","WordAudio_bundle.ogg","Y","N","Y"
"noodle","99","noodle","n/oo/d/le","n/u:/d/l ","","WordAudio_noodle.ogg","Y","N","Y"
"battle","99","battle","b/a/tt/le","b/ae/t/l ","","WordAudio_battle.ogg","Y","N","Y"
"puddle","99","puddle","p/u/dd/le","p/^/d/l ","","WordAudio_puddle.ogg","Y","N","Y"
"wrote","109","wrote",,"r/..u/t ","","WordAudio_wrote.ogg","N","Y","N"
"middle","99","middle","m/i/dd/le","m/i/d/l ","","WordAudio_middle.ogg","Y","N","Y"
"drove","99","drove",,"dr/..u/v ","","WordAudio_drove.ogg","N","Y","N"
"little","99","little","l/i/tt/le","l/i/t/l ","","WordAudio_little.ogg","Y","N","Y"
"geese","99","geese","g/ee/se","g/i:/s ","","WordAudio_geese.ogg","Y","N","Y"
"subtle","110","subtle","s/u/bt/le","s/^/t/l ","","WordAudio_subtle.ogg","Y","N","Y"
"grumble","99","grumble","gr/u/m/b/le","gr/^/m/b/l ","","WordAudio_grumble.ogg","Y","N","Y"
"sword","109","sword","sw/or/d","s/o:/d","WordImage_sword.png","WordAudio_sword.ogg","Y","N","Y"
"limb","110","limb","l/i/mb","l/i/m ","","WordAudio_limb.ogg","Y","N","Y"
"handle","99","handle","h/a/n/d/le","h/ae/n/d/l ","","WordAudio_handle.ogg","Y","N","Y"
"lettuce","99","lettuce",,"l/e/t/i/s","WordImage_lettuce.png","WordAudio_lettuce.ogg","N","N","N"
"have","99","have","h/a/ve","h/ae/v ","","WordAudio_have.ogg","Y","N","Y"
"lamb","110","lamb","l/a/mb","l/ae/m","WordImage_lamb.png","WordAudio_lamb.ogg","Y","N","Y"
"solemn","110","solemn","s/o/l/e/mn","s/o/l/..r/m ","","WordAudio_solemn.ogg","N","N","Y"
"horse","99","horse",,"h/o:/s","WordImage_horse.png","WordAudio_horse.ogg","N","N","N"
"climb","110","climb","cl/i/mb","kl/ai/m ","","WordAudio_climb.ogg","Y","N","Y"
"dumb","110","dumb","d/u/mb","d/^/m ","","WordAudio_dumb.ogg","Y","N","Y"
"eagle","99","eagle","ea/g/le","i:/g/l","WordImage_eagle.png","WordAudio_eagle.ogg","Y","N","Y"
"kettle","99","kettle","k/e/tt/le","k/e/t/l ","","WordAudio_kettle.ogg","Y","N","Y"
"column","110","column","c/o/l/u/mn","k/o/l/..r/m ","","WordAudio_column.ogg","N","N","Y"
"ease","99","ease","ea/se","i:/z ","","WordAudio_ease.ogg","Y","N","Y"
"cattle","99","cattle","c/a/tt/le","k/ae/t/l ","","WordAudio_cattle.ogg","Y","N","Y"
"doubt","110","doubt","d/ou/bt","d/au/t ","","WordAudio_doubt.ogg","Y","N","Y"
"condemn","110","condemn",,"k/..r/n/d/e/m ","","WordAudio_condemn.ogg","N","N","N"
"cuddle","99","cuddle","c/u/dd/le","k/^/d/l ","","WordAudio_cuddle.ogg","Y","N","Y"
"case","99","case",,"k/ei/s ","","WordAudio_case.ogg","N","Y","N"
"wrong","109","wrong","wr/o/ng","r/o/ng ","","WordAudio_wrong.ogg","Y","N","Y"
"give","99","give","g/i/ve","g/i/v ","","WordAudio_give.ogg","Y","N","Y"
"live","99","live",,"l/i/v ","","WordAudio_live.ogg","N","N","N"
"male","99","male",,"m/ei/l ","","WordAudio_male.ogg","N","Y","N"
"yolk","111","yolk","y/ol/k","j/..u/k","WordImage_yolk.png","WordAudio_yolk.ogg","Y","N","Y"
"drizzle","99","drizzle","dr/i/zz/le","dr/i/z/l ","","WordAudio_drizzle.ogg","Y","N","Y"
"write","109","write",,"r/ai/t ","","WordAudio_write.ogg","N","Y","N"
"half","111","half","h/a/lf","h/a:r/f ","","WordAudio_half.ogg","Y","N","Y"
"juggle","99","juggle","j/u/gg/le","dz/^/g/l ","","WordAudio_juggle.ogg","Y","N","Y"
"else","99","else","e/l/se","e/l/s ","","WordAudio_else.ogg","Y","N","Y"
"muscle","99","muscle",,"m/^/s/l","WordImage_muscle.png","WordAudio_muscle.ogg","N","N","N"
"descend","111","descend",,"d/i/s/e/nd ","","WordAudio_descend.ogg","N","N","N"
"able","99","able","a/b/le","ei/b/l ","","WordAudio_able.ogg","Y","N","Y"
"wreck","109","wreck","wr/e/ck","r/e/k ","","WordAudio_wreck.ogg","Y","N","Y"
"ascend","111","ascend","a/sc/e/nd","..r/s/e/nd ","","WordAudio_ascend.ogg","Y","N","Y"
"five","99","five",,"f/ai/v ","","WordAudio_five.ogg","N","Y","N"
"muddle","99","muddle","m/u/dd/le","m/^/d/l ","","WordAudio_muddle.ogg","Y","N","Y"
"wriggle","109","wriggle","wr/i/gg/le","r/i/g/l ","","WordAudio_wriggle.ogg","Y","N","Y"
"fence","99","fence",,"f/e/n/s","WordImage_fence.png","WordAudio_fence.ogg","N","N","N"
"womb","110","womb","w/o/mb","w/u:/m ","","WordAudio_womb.ogg","Y","N","Y"
"mobile","99","mobile",,"m/..u/b/ai/l ","","WordAudio_mobile.ogg","N","N","N"
"thumb","110","thumb","th/u/mb","th/^/m ","","WordAudio_thumb.ogg","Y","N","Y"
"fable","99","fable","f/a/b/le","f/ei/b/l ","","WordAudio_fable.ogg","Y","N","Y"
"wrist","109","wrist",,"r/i/s/t","WordImage_wrist.png","WordAudio_wrist.ogg","N","N","N"
"gazelle","99","gazelle",,"g/..r/z/e/l","WordImage_gazelle.png","WordAudio_gazelle.ogg","N","N","N"
"tomb","110","tomb","t/o/mb","t/u:/m ","","WordAudio_tomb.ogg","Y","N","Y"
"wear","98","wear","w/ear","w/e..r ","","WordAudio_wear.ogg","Y","N","Y"
"policy","101","policy",,"p/o/l/i/s/i ","","WordAudio_policy.ogg","N","N","N"
"pile","99","pile",,"p/ai/l ","","WordAudio_pile.ogg","N","Y","N"
"swear","98","swear","sw/ear","sw/e..r ","","WordAudio_swear.ogg","Y","N","Y"
"shelve","99","shelve","sh/e/l/ve","sh/e/l/v ","","WordAudio_shelve.ogg","Y","N","Y"
"ray","97","ray","r/ay","r/ei ","","WordAudio_ray.ogg","Y","N","Y"
"use","112","use",,,"","WordAudio_use.ogg","N","N","N"
"forward","107","forward","f/or/w/ar/d","f/o:/w/..r/d ","","WordAudio_forward.ogg","N","N","Y"
"raw","97","raw","r/aw","r/o: ","","WordAudio_raw.ogg","Y","N","Y"
"solve","99","solve","s/o/l/ve","s/o/l/v ","","WordAudio_solve.ogg","Y","N","Y"
"usual","112","usual",,,"","WordAudio_usual.ogg","N","Y","N"
"say","97","say","s/ay","s/ei ","","WordAudio_say.ogg","Y","N","Y"
"war","107","war","w/ar","w/o: ","","WordAudio_war.ogg","Y","N","Y"
"single","99","single","s/i/ng/le","s/i/ng/l ","","WordAudio_single.ogg","Y","N","Y"
"pray","97","pray","pr/ay","pr/ei","","WordAudio_pray.ogg","Y","N","Y"
"saw","97","saw","s/aw","s/o:","WordImage_saw.png","WordAudio_saw.ogg","Y","N","Y"
"ward","107","ward","w/ar/d","w/o:/d ","","WordAudio_ward.ogg","Y","N","Y"
"strawberry","97","strawberry",,"s/t/r/o:/b/..r/r/i:","WordImage_strawberry.png","WordAudio_strawberry.ogg","N","N","N"
"union","112","union",,,"","WordAudio_union.ogg","N","N","N"
"simple","99","simple","s/i/m/p/le","s/i/m/p/l ","","WordAudio_simple.ogg","Y","N","Y"
"squaw","97","squaw",,"skw/o: ","","WordAudio_squaw.ogg","N","N","N"
"sale","99","sale",,"s/ei/l ","","WordAudio_sale.ogg","N","Y","N"
"human","112","human",,,"","WordAudio_human.ogg","N","Y","N"
"warm","107","warm","w/ar/m","w/o:/m ","","WordAudio_warm.ogg","Y","N","Y"
"squawk","97","squawk",,"skw/o:/k ","","WordAudio_squawk.ogg","N","N","N"
"serve","99","serve","s/er/ve","s/e:r/v ","","WordAudio_serve.ogg","Y","N","Y"
"university","112","university",,,"","WordAudio_university.ogg","N","N","N"
"stay","97","stay","st/ay","st/ei ","","WordAudio_stay.ogg","Y","N","Y"
"align","113","align",,"..r/l/ai/n ","","WordAudio_align.ogg","N","N","N"
"scramble","99","scramble",,"skr/ae/m/b/l ","","WordAudio_scramble.ogg","N","N","N"
"lawn","97","lawn","l/aw/n","l/o:/n ","","WordAudio_lawn.ogg","Y","N","Y"
"gnat","113","gnat",,"n/ae/t ","","WordAudio_gnat.ogg","N","N","N"
"vast","106","vast","v/a/st","v/a:r/st ","","WordAudio_vast.ogg","Y","N","Y"
"may","97","may","m/ay","m/ei ","","WordAudio_may.ogg","Y","N","Y"
"knuckle","113","knuckle","kn/u/ck/le","n/^/k/l ","","WordAudio_knuckle.ogg","Y","N","Y"
"turtle","99","turtle","t/ur/t/le","t/e:r/t/l","WordImage_turtle.png","WordAudio_turtle.ogg","Y","N","Y"
"dew","106","dew",,,"","WordAudio_dew.ogg","N","N","N"
"awful","97","awful",,"o:/f/u/l ","","WordAudio_awful.ogg","N","N","N"
"know","113","know",,"n/..u/ ","","WordAudio_know.ogg","N","Y","N"
"smuggle","99","smuggle","sm/u/gg/le","sm/^/g/l ","","WordAudio_smuggle.ogg","Y","N","Y"
"paw","97","paw","p/aw","p/o: ","","WordAudio_paw.ogg","Y","N","Y"
"foreign","113","foreign",,"f/o/r/i/n ","","WordAudio_foreign.ogg","N","N","N"
"upward","107","upward","u/p/w/ar/d","^/p/w/..r/d ","","WordAudio_upward.ogg","N","N","Y"
"sleeve","99","sleeve","sl/ee/ve","sl/i:/v","WordImage_sleeve.png","WordAudio_sleeve.ogg","Y","N","Y"
"pay","97","pay","p/ay","p/ei","","WordAudio_pay.ogg","Y","N","Y"
"doorknob","113","doorknob",,"d/o:/n/o/b","WordImage_doorknob.png","WordAudio_doorknob.ogg","N","N","N"
"backward","107","backward",,"b/ae/k/w/..r/d ","","WordAudio_backward.ogg","N","N","N"
"play","97","play","pl/ay","pl/ei","WordImage_play.png","WordAudio_play.ogg","Y","N","Y"
"design","113","design",,"d/i/z/ai/n ","","WordAudio_design.ogg","N","N","N"
"squeeze","99","squeeze",,"skw/i:/z ","","WordAudio_squeeze.ogg","N","N","N"
"assign","113","assign",,"..r/s/ai/n ","","WordAudio_assign.ogg","N","N","N"
"dwarf","107","dwarf","d/w/ar/f","d/w/o:/f ","","WordAudio_dwarf.ogg","Y","N","Y"
"always","97","always",,"o:/l/w/ei/z ","","WordAudio_always.ogg","N","N","N"
"gym","112","gym",,,"","WordAudio_gym.ogg","N","Y","N"
"warn","107","warn","w/ar/n","w/o:/n ","","WordAudio_warn.ogg","Y","N","Y"
"straw","97","straw","str/aw","str/o: ","","WordAudio_straw.ogg","Y","N","Y"
"fraction","108","fraction",,"fr/ae/k/sh/..r/n ","","WordAudio_fraction.ogg","N","N","N"
"please","99","please","pl/ea/se","pl/i:/z ","","WordAudio_please.ogg","Y","N","Y"
"care","98","care","c/are","k/e..r ","","WordAudio_care.ogg","Y","N","Y"
"ace","112","ace",,"ei/s ","","WordAudio_ace.ogg","N","Y","N"
"mare","98","mare","m/are","m/e..r ","","WordAudio_mare.ogg","Y","N","Y"
"poodle","99","poodle","p/oo/d/le","p/u:/d/l ","","WordAudio_poodle.ogg","Y","N","Y"
"election","108","election",,"i/l/e/k/sh/..r/n ","","WordAudio_election.ogg","N","N","N"
"rare","98","rare","r/are","r/e..r ","","WordAudio_rare.ogg","Y","N","Y"
"people","99","people",,"p/i:/p/l ","","WordAudio_people.ogg","N","Y","N"
"apricot","112","apricot",,"ei/p/r/i/k/o/t","WordImage_apricot.png","WordAudio_apricot.ogg","N","N","N"
"glare","98","glare","gl/are","gl/e..r ","","WordAudio_glare.ogg","Y","N","Y"
"illusion","108","illusion",,"i/l/u:/zh/..r/n ","","WordAudio_illusion.ogg","N","N","N"
"April","112","April","a/p/r/i/l","ei/p/r/..r/l ","","WordAudio_April.ogg","Y","N","Y"
"purple","99","purple",,"p/e:r/p/l","WordImage_purple.png","WordAudio_purple.ogg","N","N","N"
"square","98","square","squ/are","skw/e..r ","WordImage_square.png","WordAudio_square.ogg","Y","N","Y"
"erosion","108","erosion",,"i/r/..u/zh/..r/n ","","WordAudio_erosion.ogg","N","N","N"
"ape","112","ape",,"ei/p ","","WordAudio_ape.ogg","N","Y","N"
"spare","98","spare","sp/are","sp/e..r ","","WordAudio_spare.ogg","Y","N","Y"
"caution","108","caution",,"k/o:/sh/..r/n ","","WordAudio_caution.ogg","N","Y","N"
"acorn","112","acorn","a/c/or/n","ei/k/o:/n ","","WordAudio_acorn.ogg","Y","N","Y"
"pineapple","99","pineapple",,"p/ai/n/ae/p/l","WordImage_pineapple.png","WordAudio_pineapple.ogg","N","N","N"
"stare","98","stare","st/are","st/e..r ","","WordAudio_stare.ogg","Y","N","Y"
"scare","98","scare","sc/are","sk/e..r ","","WordAudio_scare.ogg","Y","N","Y"
"cable","112","cable","c/a/b/le","k/ei/b/l ","","WordAudio_cable.ogg","Y","N","Y"
"fare","98","fare","f/are","f/e..r ","","WordAudio_fare.ogg","Y","N","Y"
"prickle","99","prickle","pr/i/ck/le","pr/i/k/l ","","WordAudio_prickle.ogg","Y","N","Y"
"duty","112","duty",,,"","WordAudio_duty.ogg","N","Y","N"
"sway","97","sway","sw/ay","sw/ei","","WordAudio_sway.ogg","Y","N","Y"
"saddle","99","saddle","s/a/dd/le","s/ae/d/l ","","WordAudio_saddle.ogg","Y","N","Y"
"warp","107","warp","w/ar/p","w/o:/p ","","WordAudio_warp.ogg","Y","N","Y"
"today","97","today",,"t/..r/d/ei ","","WordAudio_today.ogg","N","N","N"
"typical","112","typical",,"t/i/p/i/k/..r/l ","","WordAudio_typical.ogg","N","N","N"
"toy","97","toy","t/oy","t/oi","WordImage_toy.png","WordAudio_toy.ogg","Y","N","Y"
"sample","99","sample","s/a/m/p/le","s/a:r/m/p/l ","","WordAudio_sample.ogg","Y","N","Y"
"system","112","system",,"s/i/st/i/m ","","WordAudio_system.ogg","N","N","N"
"obsession","108","obsession",,"..r/b/s/e/sh/..r/n ","","WordAudio_obsession.ogg","N","N","N"
"tray","97","tray","tr/ay","tr/ei ","","WordAudio_tray.ogg","Y","N","Y"
"symmetry","112","symmetry",,"s/i/m/i/t/r/i: ","","WordAudio_symmetry.ogg","N","N","N"
"riddle","99","riddle","r/i/dd/le","r/i/d/l ","","WordAudio_riddle.ogg","Y","N","Y"
"way","97","way","w/ay","w/ei ","","WordAudio_way.ogg","Y","N","Y"
"admission","108","admission",,"..r/d/m/i/sh/..r/n ","","WordAudio_admission.ogg","N","N","N"
"bear","98","bear","b/ear","b/e..r","WordImage_bear.png","WordAudio_bear.ogg","Y","N","Y"
"symbol","112","symbol","s/y/m/b/o/l","s/i/m/b/..r/l ","","WordAudio_symbol.ogg","Y","N","Y"
"sable","112","sable","s/a/b/le","s/ei/b/l ","","WordAudio_sable.ogg","Y","N","Y"
"bare","98","bare","b/are","b/e..r","","WordAudio_bare.ogg","Y","N","Y"
"rectangle","99","rectangle",,"r/e/k/t/ae/ng/l","WordImage_rectangle.png","WordAudio_rectangle.ogg","N","N","N"
"fiction","108","fiction",,"f/i/k/sh/..r/n ","","WordAudio_fiction.ogg","N","Y","N"
"dare","98","dare","d/are","d/e..r ","","WordAudio_dare.ogg","Y","N","Y"
"myth","112","myth","m/y/th","m/i/th ","","WordAudio_myth.ogg","Y","N","Y"
"would","111","would","w/ou/ld","w/u/d ","","WordAudio_would.ogg","Y","N","Y"
"shallow","104","shallow","sh/a/ll/ow","sh/ae/l/..u ","","WordAudio_shallow.ogg","Y","N","Y"
"steal","96","steal","st/ea/l","st/i:/l ","","WordAudio_steal.ogg","Y","N","Y"
"clean","96","clean","cl/ea/n","kl/i:/n ","","WordAudio_clean.ogg","Y","N","Y"
"honey","102","honey",,"h/^/n/i:","WordImage_honey.png","WordAudio_honey.ogg","N","N","N"
"pour","120","pour","p/our","p/o: ","","WordAudio_pour.ogg","Y","N","Y"
"photo","104","photo","ph/o/t/o","f/..u/t/..u ","","WordAudio_photo.ogg","Y","N","Y"
"mild","94","mild","m/i/ld","m/ai/ld ","","WordAudio_mild.ogg","Y","N","Y"
"holy","102","holy","h/o/l/y","h/..u/l/i: ","","WordAudio_holy.ogg","Y","N","Y"
"auto","120","auto","au/t/o","o:/t/..u ","","WordAudio_auto.ogg","Y","N","Y"
"mind","94","mind","m/i/nd","m/ai/nd ","","WordAudio_mind.ogg","Y","N","Y"
"gallery","102","gallery",,"g/ae/l/..r/r/i:","","WordAudio_gallery.ogg","N","N","N"
"texture","117","texture",,"t/e/ks/tsh/..r ","","WordAudio_texture.ogg","N","Y","N"
"autumn","120","autumn","au/t/u/mb","o:/t/..r/m ","","WordAudio_autumn.ogg","Y","N","Y"
"follow","104","follow","f/o/ll/ow","f/o/l/..u ","","WordAudio_follow.ogg","Y","N","Y"
"pint","94","pint","p/i/nt","p/ai/nt ","","WordAudio_pint.ogg","Y","N","Y"
"awkward","120","awkward",,"o:/k/w/..r/d ","","WordAudio_awkward.ogg","N","N","N"
"funny","102","funny","f/u/nn/y","f/^/n/i:","","WordAudio_funny.ogg","Y","N","Y"
"sky","94","sky","s/k/y","s/k/ai","WordImage_sky.png","WordAudio_sky.ogg","Y","N","Y"
"flow","104","flow","fl/ow","fl/..u ","","WordAudio_flow.ogg","Y","N","Y"
"August","120","August",,"o:/g/..r/st ","","WordAudio_August.ogg","N","N","N"
"audio","120","audio","au/d/i/o","o:/d/i/..u ","","WordAudio_audio.ogg","Y","N","Y"
"spider","94","spider",,"s/p/ai/d/..r","WordImage_spider.png","WordAudio_spider.ogg","N","Y","N"
"my_phonics","94","my","m/y","m/ai ","","WordAudio_my.ogg","Y","N","Y"
"x-ray","102","x-ray",,"e/ks/r/ei","WordImage_x-ray.png","WordAudio_x-ray.ogg","N","N","N"
"sore","120","sore","s/ore","s/o: ","","WordAudio_sore.ogg","Y","N","Y"
"elbow","104","elbow","e/l/b/ow","e/l/b/..u","WordImage_elbow.png","WordAudio_elbow.ogg","Y","N","Y"
"address","121","address",,"..r/d/r/e/s ","","WordAudio_address.ogg","N","N","N"
"fly","94","fly","f/l/y","f/l/ai","WordImage_fly.png","WordAudio_fly.ogg","Y","N","Y"
"bowl","104","bowl","b/ow/l","b/..u/l","WordImage_bowl.png","WordAudio_bowl.ogg","Y","N","Y"
"humour","120","humour",,,"","WordAudio_humour.ogg","N","N","N"
"fry","94","fry","f/r/y","f/r/ai","","WordAudio_fry.ogg","Y","N","Y"
"itchy","102","itchy",,"i/tshh/i:","WordImage_itchy.png","WordAudio_itchy.ogg","N","N","N"
"behaviour","120","behaviour",,,"","WordAudio_behaviour.ogg","N","N","N"
"frighten","94","frighten",,"f/r/ai/t/n ","","WordAudio_frighten.ogg","N","N","N"
"tour","120","tour","t/our","t/u..r ","","WordAudio_tour.ogg","Y","N","Y"
"below","104","below",,"b/i:/l/..u","","WordAudio_below.ogg","N","N","N"
"kind","94","kind","k/i/nd","k/ai/nd ","","WordAudio_kind.ogg","Y","N","Y"
"happy","102","happy","h/a/pp/y","h/ae/p/i:","WordImage_happy.png","WordAudio_happy.ogg","N","N","Y"
"tore","120","tore","t/ore","t/o: ","","WordAudio_tore.ogg","Y","N","Y"
"cry","94","cry","c/r/y","k/r/ai","","WordAudio_cry.ogg","Y","N","Y"
"blow","104","blow","bl/ow","bl/..u ","","WordAudio_blow.ogg","Y","N","Y"
"snore","120","snore","sn/ore","sn/o: ","","WordAudio_snore.ogg","Y","N","Y"
"hurry","102","hurry","h/u/rr/y","h/^/r/i: ","","WordAudio_hurry.ogg","Y","N","Y"
"crying","94","crying",,"k/r/ai/i/ng","WordImage_crying.png","WordAudio_crying.ogg","N","N","N"
"shore","120","shore","sh/ore","sh/o: ","","WordAudio_shore.ogg","Y","N","Y"
"lie","94","lie","l/ie","l/ai ","","WordAudio_lie.ogg","Y","N","Y"
"key","102","key","k/ey","k/i:","WordImage_key.png","WordAudio_key.ogg","Y","N","Y"
"go_phonics","104","go","g/o","g/..u ","","WordAudio_go.ogg","Y","N","Y"
"empty","102","empty","e/m/p/t/y","e/m/p/t/i:","","WordAudio_empty.ogg","Y","N","Y"
"bore","120","bore","b/ore","b/o: ","","WordAudio_bore.ogg","Y","N","Y"
"daddy","102","daddy","d/a/dd/y","d/ae/d/i: ","","WordAudio_daddy.ogg","Y","N","Y"
"low","104","low","l/ow","l/..u ","","WordAudio_low.ogg","Y","N","Y"
"phony","95","phony","ph/o/n/y","f/..u/n/i: ","","WordAudio_phony.ogg","Y","N","Y"
"before","120","before","b/e/f/ore","b/i:/f/o: ","","WordAudio_before.ogg","Y","N","Y"
"body","102","body","b/o/d/y","b/o/d/i:","","WordAudio_body.ogg","Y","N","Y"
"phase","95","phase",,"f/ei/z ","","WordAudio_phase.ogg","N","N","N"
"odour","120","odour","o/d/our","..u/d/..r ","","WordAudio_odour.ogg","Y","N","Y"
"mango","104","mango",,"m/ae/ng/g/..u","WordImage_mango.png","WordAudio_mango.ogg","N","N","N"
"busy","102","busy","b/u/s/y","b/i/z/i: ","","WordAudio_busy.ogg","Y","N","Y"
"phrase","95","phrase",,"f/r/ei/z ","","WordAudio_phrase.ogg","N","N","N"
"approach","120","approach",,"..r/p/r/..u/tsh ","","WordAudio_approach.ogg","N","N","N"
"phone","95","phone",,,"","WordAudio_phone.ogg","N","N","N"
"adore","120","adore","a/d/ore","..r/d/o: ","","WordAudio_adore.ogg","Y","N","Y"
"bead","96","bead","b/ea/d","b/i:/d ","","WordAudio_bead.ogg","Y","N","Y"
"bakery","102","bakery",,"b/ei/k/..r/r/i:","WordImage_bakery.png","WordAudio_bakery.ogg","N","N","N"
"casual","119","casual",,,"","WordAudio_casual.ogg","N","N","N"
"no_phonics","104","no","n/o","n/..u ","","WordAudio_no.ogg","Y","N","Y"
